"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2555.67967661269/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x3a672f9fa20616eb12fcbb67287f5670e3efc25e6378b93d9fdf35901b6d2fb6","20699343","1725719567","2024-09-07 14:32:47","0xef580709be4fa6a73c7371fb3b3ce294cdbaf23f","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000175296718957724","0.448002262017142","2273.45","","","Claim"
"0x3b1bad58380f9d86eed2b88b4f108ea8f5446b41da06ca31df1defdce4d497f5","20699349","1725719639","2024-09-07 14:33:59","0x28bbed39b2e49176d4850098eb6f9fe93ca5f9ac","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000184030835251226","0.470323865521616","2273.45","","","Claim"
"0x7523ac73036a6cb2e18f98580105e202326a4249a29f6dd127f94dfd69f5f530","20699356","1725719723","2024-09-07 14:35:23","0xe480d5db1a9068bc31eddb795ca4bc358ccc2f40","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000242795469900084","0.620507447997273","2273.45","","","Claim"
"0xf0a45ca2f6e191a828bdf2817a288e4e96a998938e4e993290e5aa64b5573773","20699360","1725719771","2024-09-07 14:36:11","0xb884b95f0b44700e2c7ee11048146b8d90f06661","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001864641308329","0.476542589586892","2273.45","","","Claim"
"0x2d427aada2f38af8d986969f7962893e61de9ac5fa26dde36b00f061cd0ac3bb","20699370","1725719891","2024-09-07 14:38:11","0xb329236278ed9d5e2f7dbbd35d41fbfa0eb358c0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000173170821831576","0.442569149937276","2273.45","","","Claim"
"0x5c8f7b5c5895dd91105a2acc60babb2cc931e073e7f979b2f6ab87f1abf58fc1","20699370","1725719891","2024-09-07 14:38:11","0x48621da916283c9df322b0a91ffad176e15ab6f6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00017319932042988","0.442641983225773","2273.45","","","Claim"
"0xf62e0c875beb4805d33dac74973bbbce28d31e0a09e20c50b1a56ac7ddba7692","20699375","1725719951","2024-09-07 14:39:11","0xf53cab0c6f25f48f985d1e2c40e03fc7c1963364","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022928792066134","0.58598647892697","2273.45","","","Claim"
"0xd178e93168b43296665415de37eb476fa27e4cae1a351932c756e30b5aaa7464","20699391","1725720143","2024-09-07 14:42:23","0x4099c03cfce45cc205b924572e1758a5522d6d02","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00019714081672116","0.503828778725096","2273.45","","","Claim"
"0x20b257d3fe27834e36974058cbac77a1dab7f2e77d1bcebe1a14fe2820334333","20699413","1725720407","2024-09-07 14:46:47","0x3fb6320dd1eda322bcc60772dde037ff82d2f4c2","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00019376100990132","0.495191075124754","2273.45","","","Claim"
"0x4e3d701c020ce05cabfe2cdba9b11ddb54bcd4b7a124bd8f9c1716fafc712efb","20699426","1725720563","2024-09-07 14:49:23","0x72b861deaf0ad196c781dba9d38cf7adf4675ae0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000174727515815016","0.446547561113459","2273.45","","","Claim"
"0x7428ce123142a00d2540bcc249458f8f930bb55f9132dee2e8110f75add499c9","20699428","1725720587","2024-09-07 14:49:47","0x7a1f8f7bef0ff44bb9ebc2e30949822781f5c5f3","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000223881248287818","0.572168756223856","2273.45","","","Claim"
"0xadcc3e151f6e29106af4dd478a27e0e090c6fd5c271ed806129242476fe662ad","20699429","1725720599","2024-09-07 14:49:59","0x3eae81f2387f4121bacb1ff27480169121dcfc51","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00017909029180038","0.457697419032867","2273.45","","","Claim"
"0xfc6d10265b0a2560a29b7a7d278da0ba377a0c5ab6785cad7b9cf5200c872fc1","20699432","1725720635","2024-09-07 14:50:35","0x7b0539283c88770fd50d1f7ee7805b3a00b579d6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000167098373092","0.427049916106269","2273.45","","","Claim"
"0x2b33b2cfaf7d26afc0dc789a71789ddb3417137ccdf1d13fb37be7457be4f3e4","20699434","1725720659","2024-09-07 14:50:59","0xa839c09da32c8754f83c385edf2419a8b93dcd60","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000171897750426952","0.439315587221602","2273.45","","","Claim"
"0x2df10d20c4708e1a9721934b5ccf432a2af8219247754e3bced3d3f2e2d2d93d","20699436","1725720683","2024-09-07 14:51:23","0xf6ee687e8a9b961e6d4e2c024191d93d2c594291","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000191662500665534","0.489827957719671","2273.45","","","Claim"
"0x4f13ca831459835309fe46fe6e3c83d264c3aec1f7b8c0716ffec455b4a2ee96","20699438","1725720707","2024-09-07 14:51:47","0xac9b0f8533589f62eb2cd9537cf1147786a47372","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001871616","0.478325097362314","2273.45","","","Claim"
"0x0e2fe1181ecdabc922da409e9a57be5986454432adc509f1229f7cf1a3a1154b","20699442","1725720755","2024-09-07 14:52:35","0x284f018781153fee012e068332d807b2499b2eb4","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018680903521578","0.477424054708593","2273.45","","","Claim"
"0x09b594ef1ed2fa2bd6ff2a21ec65f2132978bb14072f75726704a0260cd1d878","20699445","1725720791","2024-09-07 14:53:11","0x433c08405e33573adfa3c769261251c5f038d19c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018531338794118","0.473601659365517","2273.45","","","Claim"
"0xe1667ea738db020915dd46f05843b0cced9c9fc31e13a2115e112bb5ce0947ff","20699447","1725720815","2024-09-07 14:53:35","0xa4fd791bd1915a5e9d46cc3b9c4c711a89567c51","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000187349198956666","0.478804540203219","2273.45","","","Claim"
"0x829f25bf0d244d7e1670a76f4bec35d51a29cb1efa56cb8b2e3e18293b778212","20699452","1725720875","2024-09-07 14:54:35","0x8c2df223db7e5f2e014fb15803a8cc082ad0d0ba","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000181801484223288","0.46462635840748","2273.45","","","Claim"
"0x2dbc5a353b1ea91814b0cdd5d4dca32577614539ad744d5d0445a7d3b89fad42","20699458","1725720947","2024-09-07 14:55:47","0x247185a788d2025437ffc4429fa8f79fb7a2abc8","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000256595923671384","0.655776987228617","2273.45","","","Claim"
"0x113889007a4739f721ff5a0787b91a73d98d3fdc1f4018087abf48e7c6f047b7","20699458","1725720947","2024-09-07 14:55:47","0x51b2703a6182b452276597626b859b4c6ce0e77d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000184624172420334","0.471840245266085","2273.45","","","Claim"
"0xe9a0734db0244518182123e6e9d9174ec2c6a854fbd422050be59b06a1097459","20699460","1725720971","2024-09-07 14:56:11","0x59a532f8b1caba4369fd7a6389c26ff5bb585473","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000184914732717","0.472582824311105","2273.45","","","Claim"
"0xbc2c5aad56c1410a5a9707644c390081af35515e20213fa7187ea6633f6c0117","20699467","1725721055","2024-09-07 14:57:35","0xe68873c53fd77e771a36fde88f3c3944476f23e9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001770551532288","0.45249625674639","2273.45","","","Claim"
"0x8bff66df110c36367f7435c7368e73090614622667bc17aa68aecabc08066322","20699469","1725721079","2024-09-07 14:57:59","0xe60519c2cbac5f07ac2c0e1487fe46fdb8d0893c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000186020969077212","0.475410010094428","2273.45","","","Claim"
"0x111bae2c36a1c6deab520d870725fa3c6eaf50901ac14f2cc8aa135593c499f3","20699472","1725721115","2024-09-07 14:58:35","0x041333a0a76b365beb10d9e0a33bc5d327f48294","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022577540472596","0.577009613337141","2273.45","","","Claim"
"0xedf3abb782801773ef0cb7dbaa882003cdefcbd0957efbd0c8a9b761e24811b3","20699472","1725721115","2024-09-07 14:58:35","0xb878ebca6e116c654417c71b0ad8bdc949da4bd5","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016975883419581","0.433849202479695","2273.45","","","Claim"
"0xa4ad9cb137fb9cb1c7c93997b6de3ecc3e08cd35806a1d31e5c92a85e36086fd","20699474","1725721139","2024-09-07 14:58:59","0x0bcddacc6ae6be4e5db6912230af71c495d7336a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000181757960748","0.464515126346231","2273.45","","","Claim"
"0xf3c91e062ba896e4a10d783ba18c2da1bee51bbf877f9b7fe3ebbabef824f7e3","20699477","1725721175","2024-09-07 14:59:35","0xe4f992bcdf6ddf907169952faee7714c3fd19b53","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00019550985601572","0.499660565596849","2273.45","","","Claim"
"0x2f7f57a6a309c2ea6a86cd23102c993d87075257f87c90843cc32bf6c1d2c073","20699479","1725721199","2024-09-07 14:59:59","0x79fb7badd5efd97b8d68f17a09b61d45b6699df6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000200073706163604","0.511324304666902","2273.45","","","Claim"
"0x2c206900074f05f645eba68d6968a3d43eab6685b095ceea628c3a3c8334003b","20699481","1725721223","2024-09-07 15:00:23","0x6f84d35ba8b2940c5863ba1952079210202251de","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000352947576591208","0.902020948403851","2273.45","","","Claim"
"0x05bb9caa53eb5206195c925f67c38353a402441e9f7ccb9105bf14cfa664c7d2","20699488","1725721307","2024-09-07 15:01:47","0x7bfee73e7f86d0f19d87ba71ab523389d84e8e98","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000426449269837998","1.08986773203129","2273.45","","","Claim"
"0xc64f64799e920eba17b2e181fb01520a91c8858efbb94c9506c3245b9ebd4e8b","20699499","1725721439","2024-09-07 15:03:59","0xfd7425ac292650e7ee1833fa5ce5d61f8891e27e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00041136700988259","1.05132230678587","2273.45","","","Claim"
"0xe5670ad22af8afdf1a8e21b4a09c578e6113c79b5102ab6e4fd594c8b451364f","20699505","1725721511","2024-09-07 15:05:11","0x22228676662d97055aedcca3232492506c6bd8ac","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000423064098674514","1.08121631888692","2273.45","","","Claim"
"0x5849d06e547d451ebea7730cb524bd8bd5b11713ee4026222357deeebd63e9b6","20699512","1725721595","2024-09-07 15:06:35","0x63abc3f4432d24d1e336c35aa809f85b8f58809a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0004348696812877","1.11138760644201","2273.45","","","Claim"
"0x1fbb637ab009a52f6bc7c7fbf45bf5925822ed09acae9ccd90f900d5d8213679","20699516","1725721643","2024-09-07 15:07:23","0x0a156601e7d3d6a480d731f5da5c90193fb1f162","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000281306386084548","0.718929013817642","2273.45","","","Claim"
"0xb3e701f345775e71c5ece968c60d01402d1545813be150f7719bf0127e4b8216","20699521","1725721703","2024-09-07 15:08:23","0x63ecfc1f9beeca3ed123cd873cc70ec3183436d0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00041228336019332","1.05366420465166","2273.45","","","Claim"
"0xa087b760bc08a7034a85410e8b2eef31c62eb4e4642d07a1e5c2e4ef9bab15cb","20699528","1725721787","2024-09-07 15:09:47","0xa48678a283b77cf3e43fa2fee1b92550a25177fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000401842355733","1.02698034174899","2273.45","","","Claim"
"0x4a6273132a4077a7c25567585a133cbb896928965c1f5b8ba6a978229705e1f2","20699536","1725721883","2024-09-07 15:11:23","0xe8f700d75bbb1b06fd62a895cfa610e18ba8a63f","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000379601860415022","0.970140759867039","2273.45","","","Claim"
"0x0cd0236e31f3daf05a29e5696255a515bb74c1984ffe30971d2b8ce89573a261","20699570","1725722291","2024-09-07 15:18:11","0x4d4902bd7e080159964f46b10feeb6482d148e5a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00030185286578968","0.771439234425983","2273.45","","","Claim"
"0xf51b9c92bdf72c62e70c07d44a94e222d372d88b0651c33233e1b4ad17c066f6","20699589","1725722519","2024-09-07 15:21:59","0xc7ff93d99b314bc4a444e0525f009a7752a90c34","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000242820059709794","0.6205702916742","2273.45","","","Claim"
"0x4831e997ff392c7477be9f6cd467d5f3f0289b2cb46c0e80f79d2e05fef9b23b","20699593","1725722567","2024-09-07 15:22:47","0xf4b0e07b1010b9dc23d369069ab4f2192651d474","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00023395975691072","0.597926195881972","2273.45","","","Claim"
"0xbe11838a2b432ad3b7bf0390124e084b719efac699bdc85c80d09a80623a9f80","20699605","1725722711","2024-09-07 15:25:11","0x066b4894be13ac0d49b24fc588668e428ec404e9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00027129868728928","0.693352541396914","2273.45","","","Claim"
"0x7ad4a6bf1353890eb5ebb2557f523051a0c2a24be509469972f9f88176e6e162","20699615","1725722831","2024-09-07 15:27:11","0xe088bcee624e2a2b824914f46f95b1ce9a0f491b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000463919194090998","1.1856288559289","2273.45","","","Claim"
"0x00d9b4d2975a7d323543488a48fcdec47851ea320408fe03284a648ec264f8d4","20699666","1725723443","2024-09-07 15:37:23","0xd882f27b2ff3d7a5e27e38564c57ae4f7363f319","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002937644015127","0.750767710658298","2273.45","","","Claim"
"0x577a35d85b02e9e4f5558f7300ce98f41a3d7e5b3023e617c5647bbcde7d933c","20699673","1725723527","2024-09-07 15:38:47","0x4e4d54aac5d4f713d10fa8a9ad7f12554164ce4e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00026223613225722","0.670191553683295","2273.45","","","Claim"
"0xdb6f48a2f17d3c58ff6053597f6fc595e0421800e7d45ad1b95adb9ce0fdae63","20699673","1725723527","2024-09-07 15:38:47","0xace9f8561ff79c2bcdd0730090b4400a7960e988","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000215987283582576","0.551994311058771","2273.45","","","Claim"
"0xae49985a94cdd850a5ccaf9656146a21bf8a373d84e71cc265c70d4c5693cbc0","20699681","1725723623","2024-09-07 15:40:23","0xa2207abf1eb51989202388835bacb0f76a1b86e7","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000235987916116152","0.60310952114423","2273.45","","","Claim"
"0x3419290e27d24bcc70bb10d1ee55203f206bb37c408966fb5f3c5a680872e568","20699689","1725723719","2024-09-07 15:41:59","0xd74d6cf93f889b6ab432371212bd9e759ec9b2d4","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000227750070593052","0.582056226761768","2273.45","","","Claim"
"0x603528fe5037b478207197d512f333edc6409ee9244655d97f159c42fbe38bec","20699698","1725723827","2024-09-07 15:43:47","0xf8d88d6a55cdbe75457dbd4f18cbcbc2f14a0716","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002220885654339","0.567587233087486","2273.45","","","Claim"
"0x437d8fe7209885e7780d0ec54f8b80b47df3823c2c4f19ffb01e689ffb003e08","20699704","1725723911","2024-09-07 15:45:11","0xfb07e298797924312a409a61ee5b74fd4d97c44b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00023143977290901","0.591485923983413","2273.45","","","Claim"
"0x2dfab7acc6a07d1cd593ce528e5ee88046dc91ae028ca634055e41294dbfc614","20699710","1725723983","2024-09-07 15:46:23","0x42bfb9310a0a5e0ad85676d3b9887ff2e50112f5","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000218112638052792","0.5574260362839","2273.45","","","Claim"
"0x98ec76c775f19ec3f71e0ee1b826fb3d1921e6114f27ca70ff2df997b203eeb1","20699716","1725724055","2024-09-07 15:47:35","0x99130e689c3484893e2bec55fd6598849bfca182","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000242933905178842","0.620861244225721","2273.45","","","Claim"
"0x8bda4da743b9912f36f297b2399881698901b6f41c5941edb29dd59a2b39def4","20699723","1725724139","2024-09-07 15:48:59","0x642c1ef8030f9c6b8201bfa4b8a599b466855eb2","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00020943498932748","0.535248745795836","2273.45","","","Claim"
"0xe6aed7c3204877181ba77acfc523e4a61f4603f212bfd737c1c76af60d8c5a2e","20699730","1725724223","2024-09-07 15:50:23","0x5bfc372446b1d67862eb59e976fd520621745bd3","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000224963053015651","0.574933502580842","2273.45","","","Claim"
"0xb4631e8790591b7838ea1d1c6adc754603ab7a16a918380e3e62ff30caabedf6","20699737","1725724307","2024-09-07 15:51:47","0x326b7da9bdb76852820b806cfb2f0b530fd7727c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000239290291387458","0.611549334509655","2273.45","","","Claim"
"0xcff66e11838f2339cb31fa79d215bac5792441005a061601d9ad23a7718e79ba","20699745","1725724403","2024-09-07 15:53:23","0x5d1ee5d11e1671df90e277ba958372b3c119ea15","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000208703438544348","0.533379136326976","2273.45","","","Claim"
"0xc960bd72abaf92d014622a9b3d5f474ac8b30759c97ba2c9d781bad973177b3f","20699759","1725724571","2024-09-07 15:56:11","0x7b90c17a1e8248160aeb1874c846590280b030ed","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022538086022845","0.576001283983335","2273.45","","","Claim"
"0x4d5550ce21a48f488e45234cbe23c3b35eaa1cab399a1c580be5016074029856","20699766","1725724655","2024-09-07 15:57:35","0x07f4ae14b604911af4abab8b44e2f1f0f5725153","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000222686946837504","0.56911650427954","2273.45","","","Claim"
"0x2d0d037744a0054381f2c76b7eccf4962c22b81a2cf115de162c2707aad6f50d","20699773","1725724739","2024-09-07 15:58:59","0x9d992c3e4e6fe14bab265aad9460f332dd622fe9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000213943486338792","0.546771019979715","2273.45","","","Claim"
"0x4dbc971764b2e3f02e8081da8835cacf7ac912627bfc84e840cf5c94a7500e26","20699781","1725724835","2024-09-07 16:00:35","0xb8fedc4727891e1adbc32053af2c13520b1f54eb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00023229934310124","0.593682710054317","2273.45","","","Claim"
"0x30dc03e6268d9d3b1ea644a63a44f8df8c6bbd921586e292f36ef32e3ce7908e","20699781","1725724835","2024-09-07 16:00:35","0x9cdc00b1c9fcc2450af0562855580605909eaed1","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000230757032671524","0.589741058634064","2273.45","","","Claim"
"0x53c831fbea2906d5f707834d5abcd2c68c78653c03c5aafdf059a19ae5fa7568","20699789","1725724931","2024-09-07 16:02:11","0x6149c806800d9327faf0404905c4a9af18885131","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000272748901104644","0.697058823371583","2273.45","","","Claim"
"0x7e85f6d8100746c42b76caa2c6c02b8e0511556413c256dcdbc3efab2daf0cf5","20699803","1725725099","2024-09-07 16:04:59","0xf366bb8fa0e4019d5f68c6e97d31883f3660fa6d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000294300102096","0.752136789751787","2273.45","","","Claim"
"0xccd5f51553989d011bc658b315cb21b4d34027777322a1f8e505d46a9e2451b9","20699841","1725725555","2024-09-07 16:12:35","0x4533514618e6548833ebd5f021779b0be5f23065","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000222428351573148","0.568455617617957","2273.45","","","Claim"
"0x8c351d3a4859dd347f8cf020dfffb518b70343ec4492f98a14e7dc1dbf078e99","20699880","1725726023","2024-09-07 16:20:23","0xb3ad94fb71f92ea05c67aa1206609e30582621e7","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000202421637970784","0.517324866268584","2273.45","","","Claim"
"0xe7b02625ad3c0c80787d86ebdf46dd689e583034d88028e9e30fc4c5c42ba3f0","20699885","1725726083","2024-09-07 16:21:23","0x76c6dd5ec5fc1fdc648ce117317406c541cae144","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00140424","3.5887876290866","2273.45","","","Claim"
"0x019589d82973d533d218dca4d82c2219f18bc79dda8014ca4cf4a6a1083f6e10","20699928","1725726599","2024-09-07 16:29:59","0x663a06e1f9e7ec02d44eb1c130772847abe7b1a3","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000158107089432936","0.404071075192139","2273.45","","","Claim"
"0x13a4c0b775d688abadf10167947ece6a8d43739440b863d47dd087a44eabce09","20699931","1725726635","2024-09-07 16:30:35","0xf81dd3d343ef1399a5ddcb1c6a14f271fa7ff69a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000205081872309792","0.524123573103814","2273.45","","","Claim"
"0x0eff387d2c81ede5f4d5145ad3acb9ebf12db385a3bddd7f0fdcc3130ea79978","20699950","1725726875","2024-09-07 16:34:35","0xf0bcc067eca43afa7663af0489f87ba06881b17e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000229189143226772","0.585734035444936","2273.45","","","Claim"
"0xa403c87f43e19823058373370b7acfeb2cde82fc27318613ee18bfe2c7882aa6","20699968","1725727091","2024-09-07 16:38:11","0x7c2b528838d5c8b676b4a99ee72e20d7a5d62d54","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00026395561514492","0.674586001153673","2273.45","","","Claim"
"0xb0ce500f23ef9a6b59dd1a1d88da5cd8d0bd3ef0b826844cab994aeaae4f9a15","20700011","1725727607","2024-09-07 16:46:47","0xb38c019835898de512f2c10a7f22432eb6db1484","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000277376082633","0.7088844171636","2273.45","","","Claim"
"0x125bc9ef95e25b9192418cdbdebd2ad6516048bb664007b5722db9dfe74ac8e6","20700021","1725727727","2024-09-07 16:48:47","0xfec6fede007e4a6d0f4b8dccb80d9dea4f10465d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000274001516474112","0.700260107013945","2273.45","","","Claim"
